contract_symbol,last_trade_date,strike,last_price,bid,ask,price_change,percent_change,volume,open_interest,yf_implied_volatility,in_the_money,contract_size,currency,expiration,option_type,spot_price,ticker,fetch_timestamp
SPY260224P00580000,2026-02-20 21:09:04+00:00,580.0,0.02,0.0,0.01,0.0,0.0,60.0,1176.0,0.9687503125,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00585000,2026-02-20 20:59:42+00:00,585.0,0.01,0.0,0.01,0.0,0.0,21.0,108.0,0.9062509375,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00590000,2026-02-23 15:45:39+00:00,590.0,0.01,0.0,0.01,-0.01,-50.0,52.0,570.0,0.87500125,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00595000,2026-02-23 17:58:47+00:00,595.0,0.01,0.0,0.01,-0.01,-50.0,5003.0,396.0,0.8125018749999999,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00600000,2026-02-23 20:47:53+00:00,600.0,0.01,0.0,0.01,-0.02,-66.66667,95.0,1008.0,0.7812521875,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00605000,2026-02-23 18:44:12+00:00,605.0,0.01,0.0,0.01,-0.02,-66.66667,28.0,433.0,0.7187528125,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00610000,2026-02-23 20:58:40+00:00,610.0,0.01,0.0,0.01,-0.03,-75.0,178.0,233.0,0.6875031250000001,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00615000,2026-02-23 20:56:27+00:00,615.0,0.01,0.0,0.01,-0.02,-66.66667,258.0,554.0,0.6250037500000001,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00620000,2026-02-23 20:56:21+00:00,620.0,0.01,0.0,0.01,-0.04,-80.00001,640.0,1912.0,0.5937540625000001,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00625000,2026-02-23 20:56:07+00:00,625.0,0.02,0.0,0.01,-0.030000001,-60.0,388.0,645.0,0.5468795312500001,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00630000,2026-02-23 21:09:55+00:00,630.0,0.01,0.0,0.01,-0.049999997,-83.333336,1144.0,841.0,0.500005,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00635000,2026-02-23 21:02:56+00:00,635.0,0.01,0.01,0.02,-0.07,-87.5,588.0,1030.0,0.500005,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00640000,2026-02-23 21:14:36+00:00,640.0,0.02,0.01,0.02,-0.07000001,-77.77779,290.0,1954.0,0.46094289062500005,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00644000,2026-02-23 21:11:37+00:00,644.0,0.03,0.01,0.02,-0.07,-70.0,474.0,392.0,0.42188078125,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00645000,2026-02-23 21:14:42+00:00,645.0,0.02,0.02,0.03,-0.099999994,-83.333336,2572.0,1126.0,0.42969320312500003,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00646000,2026-02-23 21:13:16+00:00,646.0,0.02,0.02,0.03,-0.08,-80.00001,5152.0,359.0,0.41992767578125,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00647000,2026-02-23 21:13:16+00:00,647.0,0.02,0.02,0.03,-0.099999994,-83.333336,4073.0,153.0,0.4101621484375,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00648000,2026-02-23 21:05:33+00:00,648.0,0.02,0.02,0.03,-0.099999994,-83.333336,2582.0,191.0,0.398443515625,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00649000,2026-02-23 21:10:01+00:00,649.0,0.03,0.02,0.03,-0.089999996,-75.0,2044.0,89.0,0.38867798828125,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00650000,2026-02-23 21:04:37+00:00,650.0,0.02,0.02,0.03,-0.120000005,-85.71429,2832.0,10378.0,0.3789124609375,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00651000,2026-02-23 21:10:01+00:00,651.0,0.03,0.02,0.03,-0.11,-78.57143,2490.0,4298.0,0.367193828125,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00652000,2026-02-23 21:10:01+00:00,652.0,0.03,0.02,0.03,-0.13,-81.25,5924.0,215.0,0.35547519531249994,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00653000,2026-02-23 21:10:04+00:00,653.0,0.03,0.02,0.03,-0.13,-81.25,2680.0,246.0,0.34570966796874997,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00654000,2026-02-23 21:11:57+00:00,654.0,0.03,0.02,0.03,-0.15,-83.333336,1990.0,214.0,0.335944140625,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00655000,2026-02-23 21:09:53+00:00,655.0,0.03,0.02,0.03,-0.15,-83.333336,1553.0,4879.0,0.3242255078124999,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00656000,2026-02-23 21:13:20+00:00,656.0,0.04,0.03,0.04,-0.13,-76.4706,1059.0,313.0,0.32617861328125,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00657000,2026-02-23 21:14:30+00:00,657.0,0.03,0.03,0.04,-0.14,-82.35294,1476.0,355.0,0.31445998046874996,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00658000,2026-02-23 21:08:49+00:00,658.0,0.05,0.03,0.04,-0.16,-76.190475,1447.0,489.0,0.30274134765625,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00659000,2026-02-23 21:13:00+00:00,659.0,0.03,0.03,0.04,-0.16,-84.210526,1164.0,306.0,0.2929758203124999,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00660000,2026-02-23 21:13:35+00:00,660.0,0.05,0.04,0.05,-0.19,-79.16667,3506.0,3470.0,0.29004616210937495,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00661000,2026-02-23 21:09:22+00:00,661.0,0.05,0.04,0.05,-0.19,-79.16667,1542.0,1807.0,0.278327529296875,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00662000,2026-02-23 21:14:43+00:00,662.0,0.05,0.04,0.05,-0.21,-80.76923,2960.0,1512.0,0.26758544921875,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00663000,2026-02-23 21:12:54+00:00,663.0,0.06,0.05,0.06,-0.21000001,-77.77777,4488.0,3795.0,0.26270268554687504,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00664000,2026-02-23 21:14:27+00:00,664.0,0.07,0.06,0.07,-0.22,-75.86207,5746.0,1132.0,0.256843369140625,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00665000,2026-02-23 21:14:57+00:00,665.0,0.08,0.07,0.08,-0.25,-75.757576,9185.0,1809.0,0.2500075,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00666000,2026-02-23 21:14:22+00:00,666.0,0.09,0.08,0.09,-0.26,-74.28571,3002.0,863.0,0.242195078125,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00667000,2026-02-23 21:14:52+00:00,667.0,0.1,0.09,0.1,-0.28,-73.68421,5982.0,2291.0,0.233406103515625,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00668000,2026-02-23 21:14:38+00:00,668.0,0.12,0.11,0.12,-0.31,-72.093025,5128.0,759.0,0.22852333984375,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00669000,2026-02-23 21:14:29+00:00,669.0,0.15,0.14,0.15,-0.29999998,-66.666664,8429.0,1283.0,0.22461712890624996,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00670000,2026-02-23 21:14:38+00:00,670.0,0.19,0.18,0.19,-0.3,-61.22449,23093.0,5475.0,0.2211991943359375,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00671000,2026-02-23 21:14:47+00:00,671.0,0.22,0.22,0.23,-0.29999998,-57.692307,10267.0,1165.0,0.215828154296875,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00672000,2026-02-23 21:14:59+00:00,672.0,0.28,0.27,0.28,-0.29,-50.877193,7918.0,2041.0,0.21094539062499998,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00673000,2026-02-23 21:14:51+00:00,673.0,0.35,0.34,0.35,-0.26000002,-42.62295,10270.0,1068.0,0.20703917968749996,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00674000,2026-02-23 21:14:59+00:00,674.0,0.43,0.43,0.44,-0.26,-37.68116,14175.0,1239.0,0.2036212451171875,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00675000,2026-02-23 21:14:58+00:00,675.0,0.53,0.53,0.54,-0.24000001,-31.168833,23625.0,4146.0,0.19898261962890623,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00676000,2026-02-23 21:14:40+00:00,676.0,0.66,0.66,0.67,-0.17999995,-21.428566,15461.0,2327.0,0.19507640869140624,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00677000,2026-02-23 21:14:48+00:00,677.0,0.8,0.8,0.82,-0.07999998,-9.090907,15057.0,2768.0,0.19043778320312502,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00678000,2026-02-23 21:14:57+00:00,678.0,1.0,0.99,1.0,0.0,0.0,24858.0,2647.0,0.18531088134765622,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00679000,2026-02-23 21:14:59+00:00,679.0,1.21,1.19,1.21,0.09000003,8.035718,33938.0,4264.0,0.179695703125,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00680000,2026-02-23 21:14:54+00:00,680.0,1.46,1.45,1.47,0.26999998,22.689074,77957.0,5408.0,0.17469087036132813,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00681000,2026-02-23 21:14:48+00:00,681.0,1.77,1.75,1.77,0.43999994,33.0827,53729.0,4471.0,0.1687094848632813,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00682000,2026-02-23 21:14:57+00:00,682.0,2.13,2.1,2.11,0.6500001,43.918922,58857.0,3321.0,0.16138533935546873,False,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00683000,2026-02-23 21:14:54+00:00,683.0,2.51,2.5,2.53,0.90999997,56.875,44074.0,3261.0,0.15515981567382814,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00684000,2026-02-23 21:14:54+00:00,684.0,2.96,2.96,3.02,1.19,67.23164,28625.0,5499.0,0.148446015625,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00685000,2026-02-23 21:14:48+00:00,685.0,3.47,3.48,3.56,1.51,77.04082,28780.0,9252.0,0.1392908337402344,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00686000,2026-02-23 21:14:32+00:00,686.0,4.15,4.04,4.18,1.95,88.63636,13003.0,1774.0,0.12867082275390623,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00687000,2026-02-23 21:14:00+00:00,687.0,4.86,4.73,4.97,2.44,100.82645,19687.0,2053.0,0.12574116455078127,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00688000,2026-02-23 21:14:07+00:00,688.0,5.59,5.48,5.72,2.89,107.03703,13158.0,1491.0,0.10450114257812498,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00689000,2026-02-23 21:14:16+00:00,689.0,6.28,6.31,6.91,3.2500002,107.260735,10474.0,1132.0,0.15210808837890627,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00690000,2026-02-23 21:08:02+00:00,690.0,7.59,7.17,7.46,4.2300005,125.89289,5650.0,1576.0,1.0000000000000003e-05,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00691000,2026-02-23 21:10:26+00:00,691.0,8.19,8.12,8.4,4.299999,110.53982,1764.0,1227.0,1.0000000000000003e-05,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00692000,2026-02-23 21:14:19+00:00,692.0,9.28,9.09,9.38,5.08,120.952385,583.0,341.0,1.0000000000000003e-05,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00693000,2026-02-23 20:58:50+00:00,693.0,11.36,10.08,10.45,6.5599995,136.66664,392.0,243.0,1.0000000000000003e-05,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00694000,2026-02-23 20:18:09+00:00,694.0,11.81,11.08,11.41,6.4900002,121.99248,366.0,275.0,1.0000000000000003e-05,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00695000,2026-02-23 19:59:55+00:00,695.0,13.88,11.81,12.58,7.88,131.33333,297.0,1239.0,1.0000000000000003e-05,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00696000,2026-02-23 19:41:20+00:00,696.0,14.97,13.06,13.43,7.61,103.396736,159.0,268.0,1.0000000000000003e-05,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00697000,2026-02-23 20:55:57+00:00,697.0,15.12,13.63,14.53,6.5699997,76.8421,169.0,54.0,1.0000000000000003e-05,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00698000,2026-02-23 20:09:28+00:00,698.0,17.15,13.86,16.6,7.71,81.67373,28.0,14.0,0.39502558105468755,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00699000,2026-02-23 20:55:57+00:00,699.0,17.7,14.86,17.6,8.090001,84.18316,236.0,31.0,0.4118711157226562,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00700000,2026-02-23 21:10:32+00:00,700.0,17.16,15.86,18.6,6.05,54.45545,124.0,19.0,0.42847251220703125,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00701000,2026-02-20 21:11:32+00:00,701.0,11.45,16.86,19.6,0.0,0.0,1.0,1.0,0.44507390869140623,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00702000,2026-02-23 17:18:36+00:00,702.0,19.96,17.85,20.6,1.4599991,7.8918867,4.0,4.0,0.46143116699218756,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00703000,2026-02-23 15:53:53+00:00,703.0,18.79,18.85,21.6,1.1200008,6.3384314,2.0,0.0,0.477544287109375,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00704000,2026-02-20 16:15:20+00:00,704.0,15.85,19.79,22.6,0.0,0.0,5.0,0.0,0.49341326904296884,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00705000,2026-02-23 20:55:57+00:00,705.0,23.68,20.79,23.6,-0.289999,-1.2098415,60.0,6.0,0.5092822509765625,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00707000,2026-02-12 15:01:15+00:00,707.0,14.32,22.79,25.6,0.0,0.0,6.0,0.0,0.5405319384765627,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00708000,2026-02-20 17:32:37+00:00,708.0,23.43,23.79,26.6,0.0,0.0,8.0,0.0,0.5561567822265626,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00709000,2026-02-13 16:30:39+00:00,709.0,25.23,24.79,27.6,0.0,0.0,1.0,0.0,0.5712933496093751,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00710000,2026-02-20 17:22:12+00:00,710.0,26.07,25.79,28.6,0.0,0.0,8.0,0.0,0.5866740551757812,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00711000,2026-02-23 15:53:36+00:00,711.0,26.61,26.79,29.6,3.710001,16.200878,4.0,0.0,0.6015664843750002,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00712000,2026-02-20 16:13:02+00:00,712.0,24.09,27.79,30.6,0.0,0.0,8.0,0.0,0.6167030517578126,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00714000,2026-02-23 18:01:16+00:00,714.0,32.41,29.79,32.6,6.4400005,24.797846,8.0,0.0,0.64648791015625,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00715000,2026-02-20 15:01:13+00:00,715.0,27.72,30.79,33.6,0.0,0.0,1.0,0.0,0.6611362011718751,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00720000,2026-02-11 15:26:40+00:00,720.0,30.3,35.79,38.6,0.0,0.0,2.0,0.0,0.7331569653320311,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00728000,2026-02-23 16:01:30+00:00,728.0,44.31,43.79,46.6,4.0300026,10.0049715,8.0,0.0,0.8442398388671875,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00730000,2026-02-20 16:03:43+00:00,730.0,42.05,45.79,48.6,0.0,0.0,8.0,0.0,0.8715833154296875,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260224P00735000,2026-02-20 17:57:52+00:00,735.0,47.9,50.79,53.6,0.0,0.0,8.0,0.0,0.9379889013671875,True,REGULAR,USD,2026-02-24,put,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00500000,2026-02-12 15:00:50+00:00,500.0,193.15,181.54,184.33,0.0,0.0,,3.0,1.9931640966796875,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00610000,2026-02-19 19:12:50+00:00,610.0,73.75,71.57,74.37,0.0,0.0,,1.0,0.8432632861328124,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00620000,2026-02-23 15:02:41+00:00,620.0,66.7,61.58,64.38,-2.800003,-4.0287814,2.0,0.0,0.743166630859375,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00625000,2026-02-13 18:35:38+00:00,625.0,61.8,56.59,59.38,0.0,0.0,,4.0,0.6931183032226562,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00643000,2026-02-20 18:03:31+00:00,643.0,44.66,38.6,41.41,0.0,0.0,8.0,4.0,0.5097705273437501,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00645000,2026-02-20 20:52:08+00:00,645.0,44.02,36.61,39.41,0.0,0.0,4.0,9.0,0.6621127539062501,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00646000,2026-02-20 17:25:42+00:00,646.0,39.29,35.61,38.41,0.0,0.0,8.0,,0.6491734301757812,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00648000,2026-02-20 16:46:32+00:00,648.0,41.16,33.62,36.42,0.0,0.0,8.0,4.0,0.6242713354492189,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00650000,2026-02-20 15:57:45+00:00,650.0,37.92,31.63,34.3,0.0,0.0,3.0,3.0,0.586918193359375,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00652000,2026-02-20 15:59:11+00:00,652.0,37.3,29.64,32.28,0.0,0.0,8.0,8.0,0.5589643713378907,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00654000,2026-02-20 14:38:14+00:00,654.0,30.55,27.65,30.35,0.0,0.0,2.0,1.0,0.5390671093750001,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00655000,2026-02-23 16:29:52+00:00,655.0,28.2,27.87,28.21,-4.5999985,-14.024385,40.0,2.0,0.40869731933593745,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00659000,2026-02-20 15:53:44+00:00,659.0,23.61,23.96,24.27,-6.76,-22.258808,15.0,3.0,0.36939107177734376,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00660000,2026-02-23 20:57:13+00:00,660.0,21.65,22.96,23.29,-8.65,-28.547853,8.0,2.0,0.35986968261718744,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00661000,2026-02-23 16:37:10+00:00,661.0,22.2,21.99,22.3,-4.6399994,-17.287628,2.0,4.0,0.3490055334472656,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00662000,2026-02-23 17:49:29+00:00,662.0,19.89,21.03,21.33,-7.41,-27.142859,5.0,8.0,0.34009448974609374,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00663000,2026-02-23 18:02:20+00:00,663.0,20.03,19.98,20.39,-3.8199997,-16.01677,3.0,6.0,0.33399103515625,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00664000,2026-02-23 16:37:51+00:00,664.0,19.55,19.02,19.43,-3.7800007,-16.202318,6.0,2.0,0.3254461987304687,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00665000,2026-02-23 20:30:29+00:00,665.0,17.36,18.07,18.46,-5.199999,-23.04964,37.0,1.0,0.3156806713867187,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00666000,2026-02-23 20:25:32+00:00,666.0,16.96,17.14,17.52,-7.4900017,-30.633953,6.0,2.0,0.30823445678710937,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00667000,2026-02-23 20:02:13+00:00,667.0,15.18,16.3,16.58,-5.039999,-24.925812,14.0,5.0,0.3004220349121094,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00668000,2026-02-23 18:30:22+00:00,668.0,16.28,15.29,15.67,1.1400003,7.5297246,4.0,50.0,0.29456271850585936,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00669000,2026-02-23 14:58:54+00:00,669.0,13.35,14.38,14.74,-7.3999996,-35.662647,51.0,4.0,0.2863840893554687,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00670000,2026-02-23 18:50:47+00:00,670.0,12.47,13.49,13.84,-7.1899996,-36.571716,226.0,37.0,0.28003649658203117,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00671000,2026-02-23 19:12:47+00:00,671.0,12.31,12.64,12.96,-6.4299994,-34.31163,8.0,1.0,0.274421318359375,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00672000,2026-02-23 20:54:06+00:00,672.0,10.79,11.64,12.11,-6.0099993,-35.773808,66.0,75.0,0.2699047619628906,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00673000,2026-02-23 21:09:35+00:00,673.0,10.95,10.81,11.27,-6.38,-36.814774,67.0,77.0,0.2650219982910156,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00674000,2026-02-23 20:22:07+00:00,674.0,9.02,10.1,10.42,-7.0,-43.69538,50.0,43.0,0.2585523364257813,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
SPY260225C00675000,2026-02-23 21:14:13+00:00,675.0,9.41,9.26,9.55,-5.71,-37.76455,452.0,388.0,0.2500075,True,REGULAR,USD,2026-02-25,call,682.3900146484375,SPY,2026-02-24T04:55:53.962613
